,experiment,kernel,disk_name,cpu_model,ncpus,mem_sys,boot_type,workload,input_size,host time,result,final_tick,host_inst_rate,host_mem_usage,host_op_rate,host_seconds,host_tick_rate,sim_freq,sim_insts,sim_ops,sim_seconds,sim_ticks,numCycles,numFpInsts,numIntInsts,numLoadInsts,numStoreInsts,numMemRefs,numIntAlu,numFpAlu,numSimdAlu,numSimdCrypto,avgRdQLen
546,parsec Ruby memory tests (MESI_Two_Level) with gem5-20.1,vmlinux-4.19.83,parsec,kvm,8,MESI_Two_Level,systemd,freqmine,native,1241.0596041679382,Success,814558283426917.0,2187426551.0,4395868.0,2187425917.0,1133.26,696982574512.0,1000000000000.0,2478931338283.0,2478931338283.0,789.865376,789865376407227.0,18173300807915,0,0,0,0,0,0,0,0,0,0.0
547,boot experiments with gem5-20.1,vmlinux-4.9.186,boot-exit,o3,4,MESI_Two_Level,systemd,n/a,n/a,2357.6883981227875,kernel panic,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.0
548,boot experiments with gem5-20.1,vmlinux-4.9.186,boot-exit,kvm,1,MI_example,init,n/a,n/a,10.01401400566101,Success,3001460913622.0,273086415.0,3880744.0,273063635.0,2.31,1301380372006.0,1000000000000.0,629774786.0,629774786.0,3.001461,3001460913622.0,7322506382,0,0,0,0,0,0,0,0,0,0.0
549,boot experiments with gem5-20.1,vmlinux-4.19.83,boot-exit,simple,1,classic,systemd,n/a,n/a,6216.772168397903,Success,4309693113879.0,452572.0,10043616.0,959454.0,6212.36,693728730.0,1000000000000.0,2811541226.0,5960472630.0,4.309693,4309693113879.0,12942021339,75218348,5685496719,685320914,435334574,1120655488,4648755838,2180271,43832269,0,1.25
550,boot experiments with gem5-20.1,vmlinux-4.14.134,boot-exit,simple,8,MESI_Two_Level,init,n/a,n/a,4334.134161710739,Success,2254650926167.0,227680.0,4923080.0,524400.0,4278.58,526962798.0,1000000000000.0,974144594.0,2243684005.0,2.254651,2254650926167.0,54159694509,21849,2043113131,191957237,133983811,325941048,1824700746,1265,11529,0,1.0
551,boot experiments with gem5-20.1,vmlinux-4.4.186,boot-exit,kvm,1,MESI_Two_Level,systemd,n/a,n/a,30.037994146347046,Success,15795506488195.0,293970094.0,3869736.0,293963685.0,9.48,1666919250202.0,1000000000000.0,2785550222.0,2785550222.0,15.795506,15795506488195.0,41189336262,0,0,0,0,0,0,0,0,0,0.0
552,boot experiments with gem5-20.1,vmlinux-4.14.134,boot-exit,kvm,8,MI_example,init,n/a,n/a,25.029998540878296,Success,4901319873568.0,504464559.0,4074244.0,504437831.0,4.42,1109325034611.0,1000000000000.0,2228731534.0,2228731534.0,4.90132,4901319873568.0,113126127993,0,0,0,0,0,0,0,0,0,0.0
553,npb with gem5-20.1,vmlinux-4.19.83,npb,timing,8,MESI_Two_Level,systemd,ep.A.x,n/a,281037.2186424732,Success,26476232816450.0,191462.0,4487452.0,328684.0,280966.68,25631471.0,1000000000000.0,53794474427.0,92349223820.0,7.201589,7201589214322.0,173011152207,47749652834,51745416043,9729032018,4135269089,13864301107,45845284111,18774017964,23596613328,0,1.02
554,npb with gem5-20.1,vmlinux-4.19.83,npb,timing,16,MESI_Two_Level,systemd,mg.A.x,n/a,302874.49899482727,Unknown failed,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.0
555,boot experiments with gem5-20.1,vmlinux-5.4.49,boot-exit,o3,2,MESI_Two_Level,systemd,n/a,n/a,36007.3679060936,timeout,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.0
556,boot experiments with gem5-20.1,vmlinux-5.4.49,boot-exit,atomic,2,MESI_Two_Level,systemd,n/a,n/a,30.032193183898926,Unknown failed,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.0
557,npb with gem5-20.1,vmlinux-4.19.83,npb,timing,64,MESI_Two_Level,systemd,is.A.x,n/a,103971.89737820625,Unknown failed,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,7639166081339938,0,0,0,0,0,0,0,0,0,0.0
558,boot experiments with gem5-20.1,vmlinux-4.9.186,boot-exit,simple,1,MESI_Two_Level,systemd,n/a,n/a,11747.108964681625,Success,4356335445193.0,188094.0,10664948.0,421970.0,11730.53,371367178.0,1000000000000.0,2206447992.0,4949932035.0,4.356335,4356335445193.0,13082088417,74333224,4671190113,561994922,430559671,992554593,3736150330,2142055,43325677,0,1.0
559,boot experiments with gem5-20.1,vmlinux-4.9.186,boot-exit,atomic,1,classic,init,n/a,n/a,720.6502461433411,Success,1619706333006.0,661131.0,3634580.0,1919389.0,715.43,2263951908.0,1000000000000.0,472995276.0,1373194814.0,1.619706,1619706333006.0,4864071547,24777,1212939678,89773393,105201410,194974803,1088021847,2241,11529,0,0.0
560,boot experiments with gem5-20.1,vmlinux-5.4.49,boot-exit,o3,4,classic,init,n/a,n/a,36008.43641972542,timeout,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.0
561,boot experiments with gem5-20.1,vmlinux-4.4.186,boot-exit,atomic,4,classic,init,n/a,n/a,1081.189885854721,Success,1772767052073.0,770864.0,4056052.0,1654292.0,1074.6,1649702674.0,1000000000000.0,828369164.0,1777698597.0,1.772767,1772767052073.0,21290461519,21224,1629488146,151278548,83002814,234281362,1496589652,1057,11529,0,0.0
562,parsec Ruby memory tests (MESI_Two_Level) with gem5-20.1,vmlinux-4.19.83,parsec,kvm,2,MESI_Two_Level,systemd,blackscholes,simsmall,55.053943395614624,Success,20353621166839.0,34566214767.0,3891900.0,34492330978.0,0.12,496376671454.0,1000000000000.0,4045229465.0,4045229465.0,0.058229,58228978401.0,44452263461,0,0,0,0,0,0,0,0,0,0.0
563,boot experiments with gem5-20.1,vmlinux-4.4.186,boot-exit,atomic,8,MESI_Two_Level,init,n/a,n/a,55.060977935791016,Unknown failed,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.0
564,boot experiments with gem5-20.1,vmlinux-5.4.49,boot-exit,simple,1,MESI_Two_Level,systemd,n/a,n/a,14278.708571910858,Success,4644277319422.0,183095.0,10773952.0,386577.0,14255.27,325793628.0,1000000000000.0,2610069701.0,5510753868.0,4.644277,4644277319422.0,13946778730,74766750,5309227741,652010511,443125238,1095135749,4239708099,2117931,43593270,0,1.01
565,boot experiments with gem5-20.1,vmlinux-5.4.49,boot-exit,simple,2,MI_example,systemd,n/a,n/a,16681.350529909134,Success,9634087322947.0,162237.0,13171008.0,343096.0,16671.02,577894202.0,1000000000000.0,2704651825.0,5719759583.0,9.634087,9634087322947.0,57861158168,75614300,5495580440,674647450,457259831,1131907281,4406005330,2141801,44185190,0,1.21
566,boot experiments with gem5-20.1,vmlinux-5.4.49,boot-exit,o3,8,MESI_Two_Level,init,n/a,n/a,14765.610568284988,Success,1826248068855.0,149952.0,5030484.0,314540.0,14713.75,124118491.0,1000000000000.0,2206360661.0,4628059289.0,1.826248,1826248068855.0,2157822800,0,0,0,0,0,8464305733,2846,27321,0,1.1
567,boot experiments with gem5-20.1,vmlinux-5.4.49,boot-exit,o3,2,MESI_Two_Level,init,n/a,n/a,11486.796799898148,Success,1635908067387.0,133674.0,4554380.0,304749.0,11461.44,142731448.0,1000000000000.0,1532096183.0,3492861787.0,1.635908,1635908067387.0,1519062117,0,0,0,0,0,6344279971,2757,27292,0,1.08
568,boot experiments with gem5-20.1,vmlinux-4.9.186,boot-exit,simple,4,classic,init,n/a,n/a,36007.632219552994,timeout,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.0
569,boot experiments with gem5-20.1,vmlinux-4.4.186,boot-exit,atomic,4,MI_example,init,n/a,n/a,10.02042818069458,Unknown failed,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.0
570,parsec Ruby memory tests (MESI_Two_Level) with gem5-20.1,vmlinux-4.19.83,parsec,kvm,2,MESI_Two_Level,systemd,x264,native,510.4332892894745,Success,1137509124745150.0,2472603642.0,5724712.0,2472600806.0,188.83,788475055648.0,1000000000000.0,466907567905.0,466907567905.0,148.889806,148889806013142.0,825591222105,0,0,0,0,0,0,0,0,0,0.0
571,parsec Ruby memory tests (MESI_Two_Level) with gem5-20.1,vmlinux-4.19.83,parsec,timing,2,MESI_Two_Level,systemd,fluidanimate,simsmall,7291.338951349258,Success,21267475404833.0,735868.0,4145852.0,884855.0,7240.84,211745930.0,1000000000000.0,5328303061.0,6407093373.0,1.533219,1533218503744.0,9201707870,1138393305,1529207242,350212357,38309309,388521666,1245601453,728207082,395902994,0,1.0
572,parsec Ruby memory tests (MESI_Two_Level) with gem5-20.1,vmlinux-4.19.83,parsec,kvm,1,MESI_Two_Level,systemd,raytrace,simsmall,275.23313188552856,Success,1501023603890314.0,81489467452.0,3921188.0,81436294161.0,0.32,780334100348.0,1000000000000.0,26166251864.0,26166251864.0,0.250758,250757773218.0,15953893748,0,0,0,0,0,0,0,0,0,0.0
573,boot experiments with gem5-20.1,vmlinux-4.9.186,boot-exit,kvm,2,MESI_Two_Level,init,n/a,n/a,25.03218698501587,Success,4165290963577.0,310439972.0,3856436.0,310418389.0,2.68,1552591273572.0,1000000000000.0,832778171.0,832778171.0,4.165291,4165290963577.0,22981798804,0,0,0,0,0,0,0,0,0,0.0
574,parsec Ruby memory tests (MESI_Two_Level) with gem5-20.1,vmlinux-4.19.83,parsec,kvm,2,MESI_Two_Level,systemd,canneal,simlarge,65.05780291557312,Success,29283669003016.0,2871108576.0,3892928.0,2870942963.0,3.92,857968242305.0,1000000000000.0,11251224813.0,11251224813.0,3.362408,3362408412147.0,57748990657,0,0,0,0,0,0,0,0,0,0.0
575,boot experiments with gem5-20.1,vmlinux-4.14.134,boot-exit,o3,1,MI_example,systemd,n/a,n/a,4259.3341274261475,kernel panic,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.0
576,boot experiments with gem5-20.1,vmlinux-4.19.83,boot-exit,o3,2,classic,systemd,n/a,n/a,36009.244290590286,timeout,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.0
577,boot experiments with gem5-20.1,vmlinux-4.9.186,boot-exit,kvm,4,MI_example,init,n/a,n/a,15.022393703460693,Success,4027469021146.0,396838039.0,3926856.0,396817246.0,3.05,1321626748324.0,1000000000000.0,1209228475.0,1209228475.0,4.027469,4027469021146.0,45760007714,0,0,0,0,0,0,0,0,0,0.0
578,boot experiments with gem5-20.1,vmlinux-4.14.134,boot-exit,kvm,2,MESI_Two_Level,init,n/a,n/a,30.032308101654053,Success,4047620936392.0,376565376.0,3881948.0,376543256.0,2.82,1437112233552.0,1000000000000.0,1060524611.0,1060524611.0,4.047621,4047620936392.0,22149215292,0,0,0,0,0,0,0,0,0,0.0
579,boot experiments with gem5-20.1,vmlinux-4.19.83,boot-exit,kvm,1,MESI_Two_Level,init,n/a,n/a,25.02839183807373,Success,3056404483387.0,302285892.0,3864716.0,302262564.0,2.33,1312430820308.0,1000000000000.0,703906444.0,703906444.0,3.056404,3056404483387.0,7448859208,0,0,0,0,0,0,0,0,0,0.0
580,parsec Ruby memory tests (MESI_Two_Level) with gem5-20.1,vmlinux-4.19.83,parsec,kvm,1,MESI_Two_Level,systemd,canneal,native,405.3445703983307,Success,331773871440916.0,479158515.0,3993296.0,479157947.0,280.87,899574515792.0,1000000000000.0,134582601081.0,134582601081.0,252.666384,252666384354009.0,622775714498,0,0,0,0,0,0,0,0,0,0.0
581,boot experiments with gem5-20.1,vmlinux-4.4.186,boot-exit,o3,4,MESI_Two_Level,systemd,n/a,n/a,20836.365698099136,kernel panic,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.0
582,boot experiments with gem5-20.1,vmlinux-4.4.186,boot-exit,atomic,1,classic,systemd,n/a,n/a,3513.2037591934204,Success,3160882899387.0,721052.0,10053036.0,1528053.0,3507.17,901263217.0,1000000000000.0,2528850675.0,5359142301.0,3.160883,3160882899387.0,9492983668,75166399,5123821775,639967084,420966406,1060933490,4117630627,2115655,43883767,0,0.0
583,boot experiments with gem5-20.1,vmlinux-4.9.186,boot-exit,o3,2,MI_example,systemd,n/a,n/a,20.030343055725098,Unknown failed,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.0
584,boot experiments with gem5-20.1,vmlinux-4.9.186,boot-exit,o3,1,classic,init,n/a,n/a,20.02001166343689,Unknown failed,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.0
585,boot experiments with gem5-20.1,vmlinux-4.19.83,boot-exit,simple,8,MESI_Two_Level,systemd,n/a,n/a,17472.48450756073,Success,4018261912804.0,163382.0,13696340.0,341547.0,17421.2,230653586.0,1000000000000.0,2846304207.0,5950155746.0,4.018262,4018261912804.0,96527979300,77034911,5661774008,695177503,456393315,1151570818,4596215925,2129964,45170682,0,1.02
586,boot experiments with gem5-20.1,vmlinux-4.14.134,boot-exit,kvm,8,classic,systemd,n/a,n/a,25.028995990753174,Success,17423422239898.0,295762974.0,3623412.0,295758376.0,15.39,1132323719514.0,1000000000000.0,4550914949.0,4550914949.0,17.423422,17423422239898.0,398903420813,0,0,0,0,0,0,0,0,0,0.0
587,npb with gem5-20.1,vmlinux-4.19.83,npb,kvm,8,MESI_Two_Level,systemd,cg.A.x,n/a,70.06889033317566,Success,19838088982738.0,19190479459.0,4008220.0,19185455211.0,0.69,631753236693.0,1000000000000.0,13163256854.0,13163256854.0,0.433464,433464474294.0,8056724165,0,0,0,0,0,0,0,0,0,0.0
588,boot experiments with gem5-20.1,vmlinux-4.14.134,boot-exit,o3,8,MI_example,systemd,n/a,n/a,4444.137091159821,kernel panic,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.0
589,boot experiments with gem5-20.1,vmlinux-4.4.186,boot-exit,atomic,1,MI_example,systemd,n/a,n/a,5.011281728744507,Unknown failed,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.0
590,boot experiments with gem5-20.1,vmlinux-4.4.186,boot-exit,simple,8,MESI_Two_Level,init,n/a,n/a,3939.0264184474945,Success,2133625754818.0,236429.0,4994800.0,500517.0,3890.17,548465993.0,1000000000000.0,919747033.0,1947094412.0,2.133626,2133625754818.0,51246952084,21377,1777855901,164449074,87572692,252021766,1646239055,1105,11537,0,1.0
591,boot experiments with gem5-20.1,vmlinux-4.4.186,boot-exit,atomic,1,MI_example,init,n/a,n/a,5.012144088745117,Unknown failed,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.0
592,parsec Ruby memory tests (MESI_Two_Level) with gem5-20.1,vmlinux-4.19.83,parsec,kvm,1,MESI_Two_Level,systemd,bodytrack,simlarge,50.04287528991699,Success,18687568502557.0,4625742067.0,3869992.0,4625506111.0,3.54,846685717208.0,1000000000000.0,16378440350.0,16378440350.0,2.99805,2998050193089.0,21764812001,0,0,0,0,0,0,0,0,0,0.0
593,npb with gem5-20.1,vmlinux-4.19.83,npb,kvm,16,MESI_Two_Level,systemd,bt.A.x,n/a,3097.6876957416534,Success,2063677612562416.0,7191666712.0,4981768.0,7191638430.0,61.07,208292442386.0,1000000000000.0,439157422554.0,439157422554.0,12.719388,12719388311235.0,533046287959,0,0,0,0,0,0,0,0,0,0.0
594,boot experiments with gem5-20.1,vmlinux-4.9.186,boot-exit,atomic,1,MI_example,init,n/a,n/a,5.01060152053833,Unknown failed,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.0
595,boot experiments with gem5-20.1,vmlinux-5.4.49,boot-exit,o3,1,MESI_Two_Level,systemd,n/a,n/a,36008.40557909012,timeout,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.0
596,parsec Ruby memory tests (MESI_Two_Level) with gem5-20.1,vmlinux-4.19.83,parsec,kvm,2,MESI_Two_Level,systemd,canneal,native,470.41204476356506,Success,364821126785569.0,421031696.0,4024424.0,421031408.0,321.23,851991670772.0,1000000000000.0,135248858944.0,135248858944.0,273.687217,273687216857298.0,1529012535128,0,0,0,0,0,0,0,0,0,0.0
597,boot experiments with gem5-20.1,vmlinux-4.19.83,boot-exit,atomic,1,MI_example,systemd,n/a,n/a,5.011998891830444,Unknown failed,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.0
598,boot experiments with gem5-20.1,vmlinux-5.4.49,boot-exit,atomic,4,MI_example,systemd,n/a,n/a,10.010606288909912,Unknown failed,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.0
599,parsec Ruby memory tests (MESI_Two_Level) with gem5-20.1,vmlinux-4.19.83,parsec,kvm,8,MESI_Two_Level,systemd,blackscholes,simsmall,105.09399628639221,Success,21104603328277.0,33007109579.0,4007300.0,32964281221.0,0.17,312739566341.0,1000000000000.0,5490763342.0,5490763342.0,0.052101,52101028818.0,168252006892,0,0,0,0,0,0,0,0,0,0.0
600,parsec Ruby memory tests (MESI_Two_Level) with gem5-20.1,vmlinux-4.19.83,parsec,kvm,8,MESI_Two_Level,systemd,blackscholes,simlarge,110.09249258041382,Success,21561497885701.0,7323553623.0,4008328.0,7321824405.0,1.13,611414421882.0,1000000000000.0,8277301403.0,8277301403.0,0.691229,691229347065.0,189106276464,0,0,0,0,0,0,0,0,0,0.0
601,npb with gem5-20.1,vmlinux-4.19.83,npb,timing,8,MESI_Two_Level,systemd,is.A.x,n/a,16699.345314741135,Success,19935743808494.0,529979.0,4339992.0,624068.0,16630.91,33818177.0,1000000000000.0,8814036406.0,10378816149.0,0.562427,562427224120.0,13511764790,2797349,3807116074,598237004,342816776,941053780,2873796054,10331,72104,0,3.69
602,boot experiments with gem5-20.1,vmlinux-4.19.83,boot-exit,simple,4,classic,systemd,n/a,n/a,36008.78175806999,timeout,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.0
603,npb with gem5-20.1,vmlinux-4.19.83,npb,timing,32,MESI_Two_Level,systemd,is.A.x,n/a,26437.11608147621,Success,21085891615055.0,601151.0,5444956.0,672917.0,26022.99,9583017.0,1000000000000.0,15643748413.0,17511302142.0,0.249379,249378778594.0,23867422882,2799941,4490096228,676906020,358278611,1035184631,3511270688,10555,72104,0,18.83
604,boot experiments with gem5-20.1,vmlinux-4.14.134,boot-exit,kvm,8,MI_example,systemd,n/a,n/a,40.03898859024048,Success,18684552173905.0,283067382.0,4083464.0,283063742.0,16.21,1152860479415.0,1000000000000.0,4587640098.0,4587640098.0,18.684552,18684552173905.0,428095368004,0,0,0,0,0,0,0,0,0,0.0
605,boot experiments with gem5-20.1,vmlinux-5.4.49,boot-exit,simple,8,MESI_Two_Level,systemd,n/a,n/a,15761.917399168015,Success,3755598995980.0,188976.0,13725228.0,393961.0,15714.16,238994645.0,1000000000000.0,2969600321.0,6190763124.0,3.755599,3755598995980.0,90214272088,76422141,5905099444,703292802,468826924,1172119726,4831122137,2103058,44764633,0,1.02
606,parsec Ruby memory tests (MESI_Two_Level) with gem5-20.1,vmlinux-4.19.83,parsec,timing,1,MESI_Two_Level,systemd,fluidanimate,simsmall,7211.391653060913,Success,18224947214930.0,703302.0,4070948.0,853203.0,7171.85,213628156.0,1000000000000.0,5043973487.0,6119041730.0,1.532108,1532108297062.0,4600925815,1138407832,1522754866,349224411,37789633,387014044,1240598999,728214426,395902921,0,1.0
607,parsec Ruby memory tests (MESI_Two_Level) with gem5-20.1,vmlinux-4.19.83,parsec,timing,2,MESI_Two_Level,systemd,vips,simsmall,50.0498321056366,Success,27557342022385.0,404046653.0,3892928.0,404042621.0,19.21,1434284000127.0,1000000000000.0,7762982709.0,7762982709.0,27.557342,27557342022385.0,151800404702,0,0,0,0,0,0,0,0,0,0.0
608,boot experiments with gem5-20.1,vmlinux-4.14.134,boot-exit,o3,2,MESI_Two_Level,init,n/a,n/a,4089.079258918762,kernel panic,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.0
609,npb with gem5-20.1,vmlinux-4.19.83,npb,kvm,32,MESI_Two_Level,systemd,ep.A.x,n/a,465.5383324623108,Success,19033904465245.0,45923713391.0,4682588.0,45916891074.0,1.3,507229278163.0,1000000000000.0,59708682705.0,59708682705.0,0.659593,659593400679.0,48420606694,0,0,0,0,0,0,0,0,0,0.0
610,boot experiments with gem5-20.1,vmlinux-4.4.186,boot-exit,o3,1,MI_example,systemd,n/a,n/a,20180.582604169846,kernel panic,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.0
611,boot experiments with gem5-20.1,vmlinux-4.9.186,boot-exit,o3,2,MESI_Two_Level,init,n/a,n/a,2242.347310781479,kernel panic,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.0
612,boot experiments with gem5-20.1,vmlinux-4.14.134,boot-exit,kvm,8,MESI_Two_Level,init,n/a,n/a,65.06332635879517,Success,4783419602524.0,328861977.0,3995592.0,328851529.0,6.77,706113288816.0,1000000000000.0,2227725545.0,2227725545.0,4.78342,4783419602524.0,110085234960,0,0,0,0,0,0,0,0,0,0.0
613,parsec Ruby memory tests (MESI_Two_Level) with gem5-20.1,vmlinux-4.19.83,parsec,timing,2,MESI_Two_Level,systemd,blackscholes,simsmall,890.721024274826,Success,17791696048448.0,4815829.0,4051648.0,4955040.0,841.34,203010963.0,1000000000000.0,4051762494.0,4168887534.0,0.170802,170801826202.0,1024847535,165114472,130043598,38938813,8539038,47477851,92548367,80906899,91834543,0,1.0
614,boot experiments with gem5-20.1,vmlinux-4.4.186,boot-exit,simple,4,MI_example,init,n/a,n/a,3203.5296750068665,Success,2195149657663.0,236480.0,5306260.0,520411.0,3192.77,687537391.0,1000000000000.0,755026196.0,1661551951.0,2.19515,2195149657663.0,26362628344,21368,1531098055,146474974,83083801,229558775,1384792242,1105,11529,0,1.05
615,boot experiments with gem5-20.1,vmlinux-4.9.186,boot-exit,atomic,8,MESI_Two_Level,init,n/a,n/a,45.05359172821045,Unknown failed,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.0
616,parsec Ruby memory tests (MESI_Two_Level) with gem5-20.1,vmlinux-4.19.83,parsec,kvm,8,MESI_Two_Level,systemd,bodytrack,simsmall,115.10222053527832,Success,21200879808757.0,14521830419.0,4008328.0,14513533669.0,0.46,549594656116.0,1000000000000.0,6611636649.0,6611636649.0,0.25039,250389577116.0,183380877816,0,0,0,0,0,0,0,0,0,0.0
617,parsec Ruby memory tests (MESI_Two_Level) with gem5-20.1,vmlinux-4.19.83,parsec,timing,2,MESI_Two_Level,systemd,swaptions,simsmall,10283.882383346558,Success,21623513777399.0,548826.0,4094656.0,688101.0,10238.62,208210597.0,1000000000000.0,5619218342.0,7045206458.0,2.13179,2131789734010.0,12803541863,1094766078,2452626800,490834108,151311500,642145608,1907886470,502658345,493117728,0,1.0
618,parsec Ruby memory tests (MESI_Two_Level) with gem5-20.1,vmlinux-4.19.83,parsec,timing,1,MESI_Two_Level,systemd,streamcluster,simsmall,7661.856789827347,Success,21283505699492.0,629178.0,4039204.0,753599.0,7619.08,193688876.0,1000000000000.0,4793757654.0,5741726191.0,1.475731,1475730706420.0,4431623742,1278088491,1191781070,438832492,20515228,459347720,732108139,888315487,548081216,0,1.0
619,boot experiments with gem5-20.1,vmlinux-4.14.134,boot-exit,kvm,1,MESI_Two_Level,init,n/a,n/a,25.026509523391724,Success,3120533570773.0,356517279.0,3862400.0,356486097.0,2.4,1299686217920.0,1000000000000.0,855906505.0,855906505.0,3.120534,3120533570773.0,7585346485,0,0,0,0,0,0,0,0,0,0.0
620,boot experiments with gem5-20.1,vmlinux-4.4.186,boot-exit,simple,2,MESI_Two_Level,systemd,n/a,n/a,14008.083722114563,Success,3814975200340.0,180504.0,11752172.0,384506.0,13980.45,272879249.0,1000000000000.0,2523523434.0,5375570985.0,3.814975,3814975200340.0,22910358949,74933070,5129785255,641307484,422722998,1064030482,4128575968,2099122,43755044,0,1.01
621,boot experiments with gem5-20.1,vmlinux-4.14.134,boot-exit,o3,1,classic,systemd,n/a,n/a,3118.1038694381714,kernel panic,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.0
622,boot experiments with gem5-20.1,vmlinux-4.19.83,boot-exit,kvm,2,MI_example,init,n/a,n/a,10.018040657043457,Success,3534294379123.0,382852093.0,4005116.0,382814216.0,2.39,1479445016952.0,1000000000000.0,914501281.0,914501281.0,3.534294,3534294379123.0,19384355515,0,0,0,0,0,0,0,0,0,0.0
623,boot experiments with gem5-20.1,vmlinux-5.4.49,boot-exit,atomic,8,MI_example,systemd,n/a,n/a,20.02442717552185,Unknown failed,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.0
